rowid,rec_url,rec_compiledRelease_ocid,rec_compiledRelease_date,rec_compiledRelease_tender_id,rec_compiledRelease_tender_title,rec_compiledRelease_tender_procuringEntity_name,rec_compiledRelease_tender_mainProcurementCategoryDetails,rec_compiledRelease_tender_statusDetails,rec_compiledRelease_tender_procuringEntity_id,rec_compiledRelease_tender_procurementMethodDetails,rec_compiledRelease_tender_id_tenderPeriod_durationInDays,rec_compiledRelease_tender_id_tenderPeriod_startDate,rec_compiledRelease_tender_id_tenderPeriod_endDate,recrel_url,recrel_id,recrel_tender_id,recrel_tender_statusDetails,recrel_tender_awardCriteria,recrel_tender_awardCriteriaDetails,recrel_tender_mainProcurementCategory,recrel_tender_mainProcurementCategoryDetails,recrel_tender_additionalProcurementCategories,recrel_tender_hasEnquiries,recrel_tender_value_amount,recrel_tender_value_currency,recrel_tender_awardPeriod_startDate,recrel_tender_procuringEntity_id,recrel_tender_procuringEntity_name
120,https://contrataciones.gov.py/datos/api/v3/doc/search/processes?tender.procurementMethodRationale=covid-19&page=1&items_per_page=1000,ocds-03ad3f-382184-1,2020-09-14T13:59:34-04:00,382184-cve-n-33-20-adquisicion-urgencia-impostergable-medicamentos-e-insumos-ips-combate-co-1,CVE Nº 33/20 ADQUISICIÓN POR URGENCIA IMPOSTERGABLE DE MEDICAMENTOS E INSUMOS PARA EL IPS PARA EL COMBATE DEL CORONA VIRUS (COVID-19),Instituto de Previsión Social (IPS),"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",Adjudicada,DNCP-SICP-CODE-157,382184-cve-n-33-20-adquisicion-urgencia-impostergable-medicamentos-e-insumos-ips-combate-co-1,,,,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/382184-cve-n-33-20-adquisicion-urgencia-impostergable-medicamentos-e-insumos-ips-combate-co-1-1600091974,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/382184-cve-n-33-20-adquisicion-urgencia-impostergable-medicamentos-e-insumos-ips-combate-co-1-1600091974,382184-cve-n-33-20-adquisicion-urgencia-impostergable-medicamentos-e-insumos-ips-combate-co-1,Adjudicada,priceOnly,Por Item,goods,"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",services,False,14969919000,PYG,2020-03-23T12:00:00-04:00,DNCP-SICP-CODE-157,Instituto de Previsión Social (IPS)
121,https://contrataciones.gov.py/datos/api/v3/doc/search/processes?tender.procurementMethodRationale=covid-19&page=1&items_per_page=1000,ocds-03ad3f-382540-1,2020-09-10T11:39:11-04:00,382540-insumos-emergencia-sanitaria-covid-19-1,INSUMOS EMERGENCIA SANITARIA COVID 19,Caja de Jubilaciones y Pensiones del Personal Municipal (CAJ.MUNIC.),"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",Adjudicada,DNCP-SICP-CODE-163,382540-insumos-emergencia-sanitaria-covid-19-1,,,,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/382540-insumos-emergencia-sanitaria-covid-19-1-1599737951.35877,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/382540-insumos-emergencia-sanitaria-covid-19-1-1599737951.35877,382540-insumos-emergencia-sanitaria-covid-19-1,Adjudicada,priceOnly,Por Total,goods,"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",services,False,64739000,PYG,2020-04-20T11:00:00-04:00,DNCP-SICP-CODE-163,Caja de Jubilaciones y Pensiones del Personal Municipal (CAJ.MUNIC.)
122,https://contrataciones.gov.py/datos/api/v3/doc/search/processes?tender.procurementMethodRationale=covid-19&page=1&items_per_page=1000,ocds-03ad3f-384921-1,2020-09-09T16:28:21-04:00,384921-adquisicion-viveres-marco-emergencia-sanitaria-covid-19-1,ADQUISICIÓN DE VÍVERES EN EL MARCO DE LA EMERGENCIA SANITARIA POR COVID-19,Municipalidad de Carmelo Peralta,Bienes - Productos Alimenticios,Adjudicada,DNCP-SICP-CODE-331,384921-adquisicion-viveres-marco-emergencia-sanitaria-covid-19-1,,,,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/384921-adquisicion-viveres-marco-emergencia-sanitaria-covid-19-1-1599668901,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/384921-adquisicion-viveres-marco-emergencia-sanitaria-covid-19-1-1599668901,384921-adquisicion-viveres-marco-emergencia-sanitaria-covid-19-1,Adjudicada,priceOnly,Por Total,goods,Bienes - Productos Alimenticios,,False,164985000,PYG,2020-08-31T08:30:00-04:00,DNCP-SICP-CODE-331,Municipalidad de Carmelo Peralta
123,https://contrataciones.gov.py/datos/api/v3/doc/search/processes?tender.procurementMethodRationale=covid-19&page=1&items_per_page=1000,ocds-03ad3f-384086-1,2020-09-08T14:22:19-04:00,384086-adquisicion-kit-alimentos-ayuda-familias-escasos-recursos-covid-19-1,Adquisición de kit de alimentos para ayuda a familias de escasos recursos ante el Covid-19,Municipalidad de Tomás Romero Pereira,Bienes - Productos Alimenticios,Adjudicada,DNCP-SICP-CODE-208,384086-adquisicion-kit-alimentos-ayuda-familias-escasos-recursos-covid-19-1,,,,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/384086-adquisicion-kit-alimentos-ayuda-familias-escasos-recursos-covid-19-1-1599574939,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/384086-adquisicion-kit-alimentos-ayuda-familias-escasos-recursos-covid-19-1-1599574939,384086-adquisicion-kit-alimentos-ayuda-familias-escasos-recursos-covid-19-1,Adjudicada,priceOnly,Por Total,goods,Bienes - Productos Alimenticios,,False,135080000,PYG,2020-07-20T10:30:00-04:00,DNCP-SICP-CODE-208,Municipalidad de Tomás Romero Pereira
124,https://contrataciones.gov.py/datos/api/v3/doc/search/processes?tender.procurementMethodRationale=covid-19&page=1&items_per_page=1000,ocds-03ad3f-382357-1,2020-09-07T21:01:11-04:00,382357-cve-n-43-20-adquisicion-urgente-kits-proteccion-personal-ips-1,CVE Nº 43-20 ADQUISICIÓN URGENTE DE KITS DE PROTECCIÓN PERSONAL PARA EL IPS,Instituto de Previsión Social (IPS),"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",Adjudicada,DNCP-SICP-CODE-157,382357-cve-n-43-20-adquisicion-urgente-kits-proteccion-personal-ips-1,,,,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/382357-cve-n-43-20-adquisicion-urgente-kits-proteccion-personal-ips-1-1599512471,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/382357-cve-n-43-20-adquisicion-urgente-kits-proteccion-personal-ips-1-1599512471,382357-cve-n-43-20-adquisicion-urgente-kits-proteccion-personal-ips-1,Adjudicada,priceOnly,Por Item,goods,"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",services,False,1950000000,PYG,2020-03-31T12:00:00-04:00,DNCP-SICP-CODE-157,Instituto de Previsión Social (IPS)
125,https://contrataciones.gov.py/datos/api/v3/doc/search/processes?tender.procurementMethodRationale=covid-19&page=1&items_per_page=1000,ocds-03ad3f-383359-1,2020-09-02T12:20:06-04:00,383359-adquisicion-kits-alimentos-1,ADQUISICIÓN DE KITS DE ALIMENTOS,Municipalidad de Encarnación,Bienes - Productos Alimenticios,Adjudicada,DNCP-SICP-CODE-140,383359-adquisicion-kits-alimentos-1,,,,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/383359-adquisicion-kits-alimentos-1-1599049206.85575,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/383359-adquisicion-kits-alimentos-1-1599049206.85575,383359-adquisicion-kits-alimentos-1,Adjudicada,priceOnly,Por Total,goods,Bienes - Productos Alimenticios,,False,700000000,PYG,2020-07-24T12:00:00-04:00,DNCP-SICP-CODE-140,Municipalidad de Encarnación
126,https://contrataciones.gov.py/datos/api/v3/doc/search/processes?tender.procurementMethodRationale=covid-19&page=1&items_per_page=1000,ocds-03ad3f-382432-1,2020-09-01T07:43:20-04:00,382432-contratacion-via-excepcion-construccion-adecuacion-hre-ips-encarnacion-hospital-pedi-1,"CONTRATACIÓN POR VÍA DE LA EXCEPCIÓN PARA LA CONSTRUCCIÓN Y ADECUACIÓN DEL HRE, IPS ENCARNACIÓN, HOSPITAL PEDIATRICO MUNICIPAL DE ENCARNACIÓN Y DISTINTOS PUESTOS DE SALUD DEL DEPARTAMENTO DE ITAPÚA POR EMERGENCIA SANITARIA COVID-19",Gobierno Departamental de Itapua (ITAPÚA),"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",Adjudicada,DNCP-SICP-CODE-69,382432-contratacion-via-excepcion-construccion-adecuacion-hre-ips-encarnacion-hospital-pedi-1,,,,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/382432-contratacion-via-excepcion-construccion-adecuacion-hre-ips-encarnacion-hospital-pedi-1-1598946200.69445,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/382432-contratacion-via-excepcion-construccion-adecuacion-hre-ips-encarnacion-hospital-pedi-1-1598946200.69445,382432-contratacion-via-excepcion-construccion-adecuacion-hre-ips-encarnacion-hospital-pedi-1,Adjudicada,priceOnly,Por Total,works,"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",works,False,1000000000,PYG,2020-04-07T10:00:00-04:00,DNCP-SICP-CODE-69,Gobierno Departamental de Itapua (ITAPÚA)
127,https://contrataciones.gov.py/datos/api/v3/doc/search/processes?tender.procurementMethodRationale=covid-19&page=1&items_per_page=1000,ocds-03ad3f-382336-1,2020-08-27T15:19:42-04:00,382336-adquisicion-equipos-accesorios-varios-sistema-gases-medicinales-unidades-terapia-int-1,ADQUISICION DE EQUIPOS Y ACCESORIOS VARIOS PARA EL SISTEMA DE GASES MEDICINALES DE UNIDADES DE TERAPIA INTENSIVA Y AREAS DE CONTINGENCIA RESPIRATORIA COVID19,Ministerio de Salud Pública y Bienestar Social (MSPBS),"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",Adjudicada,DNCP-SICP-CODE-306,382336-adquisicion-equipos-accesorios-varios-sistema-gases-medicinales-unidades-terapia-int-1,,,,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/382336-adquisicion-equipos-accesorios-varios-sistema-gases-medicinales-unidades-terapia-int-1-1598541582.12822,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/382336-adquisicion-equipos-accesorios-varios-sistema-gases-medicinales-unidades-terapia-int-1-1598541582.12822,382336-adquisicion-equipos-accesorios-varios-sistema-gases-medicinales-unidades-terapia-int-1,Adjudicada,priceOnly,Por Lote,goods,"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",services,False,6489490000,PYG,2020-04-07T09:00:00-04:00,DNCP-SICP-CODE-306,Ministerio de Salud Pública y Bienestar Social (MSPBS)
128,https://contrataciones.gov.py/datos/api/v3/doc/search/processes?tender.procurementMethodRationale=covid-19&page=1&items_per_page=1000,ocds-03ad3f-382334-1,2020-08-26T11:16:52-04:00,382334-adquisicion-tapa-bocas-guantes-termometro-digital-1,"Adquisición de tapa bocas, guantes y termómetro digital.",Circunscripción Judicial del Dpto. Caazapa / Corte Suprema de Justicia,"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",Adjudicada,DNCP-SICP-CODE-1379,382334-adquisicion-tapa-bocas-guantes-termometro-digital-1,,,,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/382334-adquisicion-tapa-bocas-guantes-termometro-digital-1-1598440612.23045,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/382334-adquisicion-tapa-bocas-guantes-termometro-digital-1-1598440612.23045,382334-adquisicion-tapa-bocas-guantes-termometro-digital-1,Adjudicada,priceOnly,Por Item,goods,"Bienes - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud",services,False,10000000,PYG,2020-04-03T10:00:00-04:00,DNCP-SICP-CODE-1379,Circunscripción Judicial del Dpto. Caazapa / Corte Suprema de Justicia
129,https://contrataciones.gov.py/datos/api/v3/doc/search/processes?tender.procurementMethodRationale=covid-19&page=1&items_per_page=1000,ocds-03ad3f-383934-1,2020-08-20T16:39:56-04:00,383934-adquisicion-kits-viveres-marco-emergencia-sanitaria-covid-19-1,ADQUISICION DE KITS DE VIVERES EN EL MARCO DE LA EMERGENCIA SANITARIA DEL COVID - 19 ,Municipalidad de Pilar,Bienes - Productos Alimenticios,Adjudicada,DNCP-SICP-CODE-155,383934-adquisicion-kits-viveres-marco-emergencia-sanitaria-covid-19-1,,,,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/383934-adquisicion-kits-viveres-marco-emergencia-sanitaria-covid-19-1-1597941596.457,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/383934-adquisicion-kits-viveres-marco-emergencia-sanitaria-covid-19-1-1597941596.457,383934-adquisicion-kits-viveres-marco-emergencia-sanitaria-covid-19-1,Adjudicada,priceOnly,Por Item,goods,Bienes - Productos Alimenticios,,False,587500000,PYG,2020-07-15T08:30:00-04:00,DNCP-SICP-CODE-155,Municipalidad de Pilar
130,https://contrataciones.gov.py/datos/api/v3/doc/search/processes?tender.procurementMethodRationale=covid-19&page=1&items_per_page=1000,ocds-03ad3f-383852-1,2020-08-19T17:54:11-04:00,383852-adquisicion-kits-alimentos-no-perecederos-estudiantes-instituciones-educativas-munic-1,ADQUISICIÓN DE KITS DE ALIMENTOS NO PERECEDEROS PARA ESTUDIANTES DE LAS INSTITUCIONES EDUCATIVAS DEL MUNICIPIO EN EL MARCO DE LA EMERGENCIA SANITARIA POR EL COVID-19,Municipalidad de Antequera,Bienes - Productos Alimenticios,Adjudicada,DNCP-SICP-CODE-247,383852-adquisicion-kits-alimentos-no-perecederos-estudiantes-instituciones-educativas-munic-1,,,,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/383852-adquisicion-kits-alimentos-no-perecederos-estudiantes-instituciones-educativas-munic-1-1597859651.21218,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/383852-adquisicion-kits-alimentos-no-perecederos-estudiantes-instituciones-educativas-munic-1-1597859651.21218,383852-adquisicion-kits-alimentos-no-perecederos-estudiantes-instituciones-educativas-munic-1,Adjudicada,priceOnly,Por Item,goods,Bienes - Productos Alimenticios,,False,187862000,PYG,2020-07-15T07:30:00-04:00,DNCP-SICP-CODE-247,Municipalidad de Antequera
131,https://contrataciones.gov.py/datos/api/v3/doc/search/processes?tender.procurementMethodRationale=covid-19&page=1&items_per_page=1000,ocds-03ad3f-382351-1,2020-08-13T19:37:32-04:00,382351-construccion-pabellon-hospitalario-hre-adecuacion-sector-hemodialisis-hre-ips-encarn-1,"CONSTRUCCIÓN DE PABELLÓN HOSPITALARIO DEL HRE, ADECUACIÓN DEL SECTOR DE HEMODIÁLISIS DEL HRE Y DEL IPS ENCARNACIÓN, POR EMERGENCIA COVID-19",Gobierno Departamental de Itapua (ITAPÚA),"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",Adjudicada,DNCP-SICP-CODE-69,382351-construccion-pabellon-hospitalario-hre-adecuacion-sector-hemodialisis-hre-ips-encarn-1,,,,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/382351-construccion-pabellon-hospitalario-hre-adecuacion-sector-hemodialisis-hre-ips-encarn-1-1597347452.20603,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/382351-construccion-pabellon-hospitalario-hre-adecuacion-sector-hemodialisis-hre-ips-encarn-1-1597347452.20603,382351-construccion-pabellon-hospitalario-hre-adecuacion-sector-hemodialisis-hre-ips-encarn-1,Adjudicada,priceOnly,Por Total,works,"Obras - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles",works,False,1977749844,PYG,2020-04-03T10:00:00-04:00,DNCP-SICP-CODE-69,Gobierno Departamental de Itapua (ITAPÚA)
132,https://contrataciones.gov.py/datos/api/v3/doc/search/processes?tender.procurementMethodRationale=covid-19&page=1&items_per_page=1000,ocds-03ad3f-382271-1,2020-08-13T16:00:52-04:00,382271-adquisicion-insumos-limpieza-e-higiene-circunscripcion-judicial-caazapa-1,ADQUISICIÓN DE INSUMOS DE LIMPIEZA E HIGIENE PARA LA CIRCUNSCRIPCIÓN JUDICIAL DE CAAZAPÁ,Circunscripción Judicial del Dpto. Caazapa / Corte Suprema de Justicia,Bienes - Elementos e insumos de limpieza,Adjudicada,DNCP-SICP-CODE-1379,382271-adquisicion-insumos-limpieza-e-higiene-circunscripcion-judicial-caazapa-1,,,,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/382271-adquisicion-insumos-limpieza-e-higiene-circunscripcion-judicial-caazapa-1-1597334452,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/382271-adquisicion-insumos-limpieza-e-higiene-circunscripcion-judicial-caazapa-1-1597334452,382271-adquisicion-insumos-limpieza-e-higiene-circunscripcion-judicial-caazapa-1,Adjudicada,priceOnly,Por Total,goods,Bienes - Elementos e insumos de limpieza,,False,19939500,PYG,2020-03-30T10:00:00-04:00,DNCP-SICP-CODE-1379,Circunscripción Judicial del Dpto. Caazapa / Corte Suprema de Justicia
133,https://contrataciones.gov.py/datos/api/v3/doc/search/processes?tender.procurementMethodRationale=covid-19&page=1&items_per_page=1000,ocds-03ad3f-383872-1,2020-08-13T15:36:08-04:00,383872-adquisicion-kits-alimentos-ser-distribuidas-familias-escasos-recursos-marco-emergenc-1,ADQUISICIÓN DE KITS DE ALIMENTOS A SER DISTRIBUIDAS A FAMILIAS DE ESCASOS RECURSOS EN EL MARCO DE LA EMERGENCIA DEL COVID-19,Municipalidad de Tacuatí,Bienes - Productos Alimenticios,Adjudicada,DNCP-SICP-CODE-261,383872-adquisicion-kits-alimentos-ser-distribuidas-familias-escasos-recursos-marco-emergenc-1,,,,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/383872-adquisicion-kits-alimentos-ser-distribuidas-familias-escasos-recursos-marco-emergenc-1-1597332968.46554,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/383872-adquisicion-kits-alimentos-ser-distribuidas-familias-escasos-recursos-marco-emergenc-1-1597332968.46554,383872-adquisicion-kits-alimentos-ser-distribuidas-familias-escasos-recursos-marco-emergenc-1,Adjudicada,priceOnly,Por Total,goods,Bienes - Productos Alimenticios,,False,356578200,PYG,2020-07-13T08:00:00-04:00,DNCP-SICP-CODE-261,Municipalidad de Tacuatí
134,https://contrataciones.gov.py/datos/api/v3/doc/search/processes?tender.procurementMethodRationale=covid-19&page=1&items_per_page=1000,ocds-03ad3f-384328-1,2020-08-12T14:35:38-04:00,384328-adquisicion-productos-alimenticios-ollas-populares-distrito-san-estanislao-marco-eme-1,Adquisición de Productos Alimenticios para ollas populares del Distrito de San Estanislao en el marco de la Emergencia Sanitaria,Municipalidad de San Estanislao,Bienes - Productos Alimenticios,Adjudicada,DNCP-SICP-CODE-256,384328-adquisicion-productos-alimenticios-ollas-populares-distrito-san-estanislao-marco-eme-1,,,,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/384328-adquisicion-productos-alimenticios-ollas-populares-distrito-san-estanislao-marco-eme-1-1597242938,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/384328-adquisicion-productos-alimenticios-ollas-populares-distrito-san-estanislao-marco-eme-1-1597242938,384328-adquisicion-productos-alimenticios-ollas-populares-distrito-san-estanislao-marco-eme-1,Adjudicada,priceOnly,Por Total,goods,Bienes - Productos Alimenticios,,False,168573900,PYG,2020-08-03T07:05:00-04:00,DNCP-SICP-CODE-256,Municipalidad de San Estanislao
135,https://contrataciones.gov.py/datos/api/v3/doc/search/processes?tender.procurementMethodRationale=covid-19&page=1&items_per_page=1000,ocds-03ad3f-383414-1,2020-08-11T23:38:03-04:00,383414-adquisicion-kit-alimentos-su-distribucion-familias-escaos-recursos-1,Adquisición de Kit de Alimentos para su distribución a las Familias de Escaos recursos,Municipalidad de Sargento Jóse Félix López,Bienes - Productos Alimenticios,Adjudicada,DNCP-SICP-CODE-361,383414-adquisicion-kit-alimentos-su-distribucion-familias-escaos-recursos-1,,,,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/383414-adquisicion-kit-alimentos-su-distribucion-familias-escaos-recursos-1-1597189083,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/383414-adquisicion-kit-alimentos-su-distribucion-familias-escaos-recursos-1-1597189083,383414-adquisicion-kit-alimentos-su-distribucion-familias-escaos-recursos-1,Adjudicada,priceOnly,Por Total,goods,Bienes - Productos Alimenticios,,False,235360000,PYG,2020-06-20T09:30:00-04:00,DNCP-SICP-CODE-361,Municipalidad de Sargento Jóse Félix López
136,https://contrataciones.gov.py/datos/api/v3/doc/search/processes?tender.procurementMethodRationale=covid-19&page=1&items_per_page=1000,ocds-03ad3f-384452-1,2020-08-11T09:44:23-04:00,384452-adquisicion-provision-cajones-funebres-ataud-1,Adquisición y Provisión de Cajones Fúnebres (ATAÚD).-,Municipalidad de Carmen del Paraná,"Servicios - Servicios de ceremonial, gastronomico y funerarios",Adjudicada,DNCP-SICP-CODE-133,384452-adquisicion-provision-cajones-funebres-ataud-1,,,,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/384452-adquisicion-provision-cajones-funebres-ataud-1-1597139063.37987,https://www.contrataciones.gov.py/datos/api/v3/doc/ocds/releases/id/384452-adquisicion-provision-cajones-funebres-ataud-1-1597139063.37987,384452-adquisicion-provision-cajones-funebres-ataud-1,Adjudicada,priceOnly,Por Item,services,"Servicios - Servicios de ceremonial, gastronomico y funerarios",,False,26250000,PYG,2020-07-24T08:00:00-04:00,DNCP-SICP-CODE-133,Municipalidad de Carmen del Paraná
